id,ts,key,window,used_pct_observed,projected_additional_pct,projected_total_pct,burn_rate_tph,velocity_tph2,uncertainty,exhausts_in_hours,will_exhaust,note
818,1787082559.2896812,friend,5-hour,27.0,23.8,50.8,252362.0,0.0,2213088.0,6.1,0,under budget by 18.4pp
819,1787083460.7604828,friend,monthly,1.0,102.2,103.2,252362.0,0.0,2213088.0,712.8,1,under budget by 1.0pp
820,1787083460.7604828,friend,5-hour,30.0,23.8,53.8,252362.0,0.0,2213088.0,5.9,0,under budget by 20.4pp
821,1787084361.567181,friend,monthly,1.0,102.1,103.1,252362.0,0.0,2213088.0,712.8,1,under budget by 1.0pp
822,1787084361.567181,friend,5-hour,34.0,24.5,58.5,252362.0,0.0,2213088.0,5.4,0,under budget by 21.5pp
823,1787085264.4199708,friend,monthly,1.0,102.1,103.1,169180.0,0.0,1910453.0,712.8,1,under budget by 1.0pp
824,1787085264.4199708,friend,5-hour,36.0,11.9,47.9,169180.0,0.0,1910453.0,5.4,0,under budget by 24.5pp
825,1787086166.5529613,friend,monthly,1.0,102.1,103.1,169180.0,0.0,1910453.0,712.8,1,under budget by 1.0pp
826,1787086166.5529613,friend,5-hour,37.0,11.3,48.3,169180.0,0.0,1910453.0,5.6,0,under budget by 28.5pp
827,1787087068.0019352,friend,monthly,1.0,102.1,103.1,169180.0,0.0,1910453.0,712.8,1,under budget by 1.0pp
828,1787087068.0019352,friend,5-hour,38.0,10.8,48.8,169180.0,0.0,1910453.0,5.8,0,under budget by 32.5pp
829,1787087969.066491,friend,monthly,1.0,101.9,102.9,169180.0,0.0,1910453.0,712.8,1,under budget by 1.0pp
830,1787087969.066491,friend,5-hour,39.0,10.3,49.3,169180.0,0.0,1910453.0,5.9,0,under budget by 36.5pp
831,1787088870.6199691,friend,monthly,1.0,101.9,102.9,172561.0,0.0,1848257.0,712.8,1,under budget by 1.0pp
832,1787088870.6199691,friend,5-hour,40.0,0.0,40.0,172561.0,0.0,1848257.0,6.0,0,under budget by 40.5pp
833,1787089773.9082372,friend,monthly,1.0,101.9,102.9,172561.0,0.0,1848257.0,712.8,1,under budget by 1.0pp
834,1787089773.9082372,friend,5-hour,43.0,0.0,43.0,172561.0,0.0,1848257.0,5.7,0,under budget by 42.5pp
835,1787090675.2225337,friend,monthly,1.0,101.9,102.9,331264.0,0.0,1789567.0,712.8,1,under budget by 1.0pp
836,1787090675.2225337,friend,5-hour,49.0,0.0,49.0,331264.0,0.0,1789567.0,4.7,0,under budget by 41.5pp
837,1787091576.381654,friend,monthly,1.0,101.8,102.8,2002432.0,0.0,1789567.0,712.8,1,under budget by 1.0pp
838,1787091576.381654,friend,5-hour,57.0,0.0,57.0,2002432.0,0.0,1789567.0,3.6,0,under budget by 38.5pp
839,1787092478.070151,friend,monthly,1.0,101.8,102.8,8237982.0,0.0,2149825.0,712.8,1,under budget by 1.0pp
840,1787092478.070151,friend,5-hour,64.0,0.0,64.0,8237982.0,0.0,2149825.0,2.8,0,under budget by 36.0pp
841,1787093379.086228,friend,monthly,1.0,101.8,102.8,8338083.0,0.0,2149825.0,712.8,1,under budget by 1.0pp
842,1787093379.086228,friend,5-hour,5.0,72.1,77.1,8338083.0,0.0,2149825.0,5.3,0,under budget by 0.5pp
843,1787094280.6010795,friend,monthly,1.0,101.8,102.8,8338083.0,0.0,2149825.0,712.8,1,under budget by 1.0pp
844,1787094280.6010795,friend,5-hour,10.0,75.8,85.8,8338083.0,0.0,2149825.0,4.7,0,under budget by 0.6pp
845,1787095181.7239122,friend,monthly,1.0,101.7,102.7,8338083.0,0.0,2149825.0,712.8,1,under budget by 1.0pp
846,1787095181.7239122,friend,5-hour,13.0,66.8,79.8,8338083.0,0.0,2149825.0,5.2,0,under budget by 2.6pp
847,1787096083.446551,friend,monthly,1.0,101.7,102.7,4183902.0,0.0,1866280.0,712.8,1,under budget by 1.0pp
848,1787096083.446551,friend,5-hour,13.0,37.9,50.9,4183902.0,0.0,1866280.0,6.9,0,under budget by 7.6pp
849,1787096984.6864657,friend,monthly,1.0,101.7,102.7,4231962.0,0.0,1866280.0,712.8,1,under budget by 1.0pp
850,1787096984.6864657,friend,5-hour,14.0,32.8,46.8,4231962.0,0.0,1866280.0,7.9,0,under budget by 11.6pp
851,1787097886.2996967,friend,monthly,1.0,101.7,102.7,4231962.0,0.0,1866280.0,712.8,1,under budget by 1.0pp
852,1787097886.2996967,friend,5-hour,16.0,31.4,47.4,4231962.0,0.0,1866280.0,8.0,0,under budget by 14.6pp
853,1787098787.35063,friend,monthly,1.0,101.5,102.5,4231962.0,0.0,1866280.0,712.8,1,under budget by 1.0pp
854,1787098787.35063,friend,5-hour,17.0,28.7,45.7,4231962.0,0.0,1866280.0,8.7,0,under budget by 18.6pp
855,1787099688.9093719,friend,monthly,1.0,101.5,102.5,4957721.0,0.0,2562310.0,712.8,1,under budget by 1.0pp
856,1787099688.9093719,friend,5-hour,18.0,17.7,35.7,4957721.0,0.0,2562310.0,9.2,0,under budget by 22.6pp
857,1787100590.0048256,friend,monthly,1.0,101.5,102.5,4640533.0,0.0,2562310.0,712.8,1,under budget by 1.0pp
858,1787100590.0048256,friend,5-hour,19.0,16.7,35.7,4640533.0,0.0,2562310.0,9.7,0,under budget by 26.6pp
859,1787101491.5735295,friend,monthly,1.0,101.5,102.5,4700890.0,0.0,2571253.0,712.8,1,under budget by 1.0pp
860,1787101491.5735295,friend,5-hour,19.0,15.0,34.0,4700890.0,0.0,2571253.0,10.8,0,under budget by 31.6pp
861,1787102392.478917,friend,monthly,1.0,101.4,102.4,4553894.0,0.0,2571253.0,712.8,1,under budget by 1.0pp
862,1787102392.478917,friend,5-hour,20.0,14.4,34.4,4553894.0,0.0,2571253.0,11.1,0,under budget by 35.6pp
863,1787103294.1587796,friend,monthly,1.0,101.4,102.4,2232034.0,0.0,1743310.0,712.8,1,under budget by 1.0pp
864,1787103294.1587796,friend,5-hour,20.0,6.6,26.6,2232034.0,0.0,1743310.0,12.1,0,under budget by 40.6pp
865,1787104195.29817,friend,monthly,1.0,101.4,102.4,2259232.0,0.0,1743310.0,712.8,1,under budget by 1.0pp
866,1787104195.29817,friend,5-hour,21.0,6.4,27.4,2259232.0,0.0,1743310.0,12.3,0,under budget by 44.6pp
867,1787105096.960204,friend,monthly,1.0,101.4,102.4,2259232.0,0.0,1743310.0,712.8,1,under budget by 1.0pp
868,1787105096.960204,friend,5-hour,21.0,5.9,26.9,2259232.0,0.0,1743310.0,13.3,0,under budget by 49.6pp
869,1787105998.0106606,friend,monthly,1.0,101.2,102.2,2259232.0,0.0,1743310.0,712.8,1,under budget by 1.0pp
870,1787105998.0106606,friend,5-hour,22.0,5.8,27.8,2259232.0,0.0,1743310.0,13.4,0,under budget by 53.7pp
871,1787106899.4271812,friend,monthly,1.0,101.2,102.2,1824123.0,0.0,1784110.0,712.8,1,under budget by 1.0pp
872,1787106899.4271812,friend,5-hour,23.0,0.0,23.0,1824123.0,0.0,1784110.0,13.5,0,under budget by 57.7pp
873,1787107800.9258852,friend,monthly,1.0,101.2,102.2,1824123.0,0.0,1784110.0,712.8,1,under budget by 1.0pp
874,1787107800.9258852,friend,5-hour,23.0,0.0,23.0,1824123.0,0.0,1784110.0,14.3,0,under budget by 62.7pp
875,1787108702.7133985,friend,monthly,1.0,101.2,102.2,1824123.0,0.0,1784110.0,712.8,1,under budget by 1.0pp
876,1787108702.7133985,friend,5-hour,24.0,0.0,24.0,1824123.0,0.0,1784110.0,14.4,0,under budget by 66.7pp
877,1787109604.1363041,friend,monthly,1.0,101.1,102.1,1824123.0,0.0,1784110.0,712.8,1,under budget by 1.0pp
878,1787109604.1363041,friend,5-hour,25.0,0.0,25.0,1824123.0,0.0,1784110.0,14.4,0,under budget by 70.7pp
879,1787110505.1232777,friend,monthly,1.0,101.1,102.1,1525946.0,0.0,1730218.0,712.8,1,under budget by 1.0pp
880,1787110505.1232777,friend,5-hour,26.0,0.0,26.0,1525946.0,0.0,1730218.0,14.2,0,under budget by 74.0pp
881,1787111406.521853,friend,monthly,1.0,101.1,102.1,1525946.0,0.0,1730218.0,712.8,1,under budget by 1.0pp
882,1787111406.521853,friend,5-hour,1.0,14.4,15.4,1525946.0,0.0,1730218.0,27.5,0,under budget by 4.6pp
883,1787112307.6526883,friend,monthly,1.0,101.1,102.1,1542553.0,0.0,1730218.0,712.8,1,under budget by 1.0pp
884,1787112307.6526883,friend,5-hour,1.0,7.6,8.6,1542553.0,0.0,1730218.0,52.3,0,under budget by 9.6pp
885,1787113209.0256724,friend,monthly,1.0,101.0,102.0,1542553.0,0.0,1730218.0,712.8,1,under budget by 1.0pp
886,1787113209.0256724,friend,5-hour,1.0,5.1,6.1,1542553.0,0.0,1730218.0,77.1,0,under budget by 14.6pp
887,1787114110.549278,friend,monthly,1.0,101.0,102.0,2271625.0,0.0,2822969.0,712.8,1,under budget by 1.0pp
888,1787114110.549278,friend,5-hour,3.0,8.7,11.7,2271625.0,0.0,2822969.0,33.3,0,under budget by 17.6pp
889,1787115011.8193834,friend,monthly,1.0,101.0,102.0,1808564.0,0.0,2822969.0,712.8,1,under budget by 1.0pp
890,1787115011.8193834,friend,5-hour,5.0,11.7,16.7,1808564.0,0.0,2822969.0,24.3,0,under budget by 20.6pp
891,1787115912.8474927,friend,monthly,1.0,101.0,102.0,1802270.0,0.0,2832822.0,712.8,1,under budget by 1.0pp
892,1787115912.8474927,friend,5-hour,6.0,11.8,17.8,1802270.0,0.0,2832822.0,24.0,0,under budget by 24.6pp
893,1787116814.429441,friend,monthly,1.0,100.8,101.8,1521923.0,0.0,2832822.0,712.8,1,under budget by 1.0pp
894,1787116814.429441,friend,5-hour,7.0,11.8,18.8,1521923.0,0.0,2832822.0,23.6,0,under budget by 28.6pp
895,1787117715.7214582,friend,monthly,1.0,100.8,101.8,193832.0,0.0,837022.0,712.8,1,under budget by 1.0pp
896,1787117715.7214582,friend,5-hour,7.0,6.9,13.9,193832.0,0.0,837022.0,27.0,0,under budget by 33.6pp
897,1787118617.0071993,friend,unknown,0.0,0.0,0.0,193832.0,0.0,837022.0,,0,under budget by 0.0pp
898,1787119518.3055983,friend,unknown,0.0,0.0,0.0,193832.0,0.0,837022.0,,0,under budget by 0.0pp
899,1787120419.8547876,friend,unknown,0.0,0.0,0.0,193832.0,0.0,837022.0,,0,under budget by 0.0pp
900,1787121321.316753,friend,unknown,0.0,0.0,0.0,193832.0,0.0,927347.0,,0,under budget by 0.0pp
901,1787122222.4321973,friend,unknown,0.0,0.0,0.0,193832.0,0.0,927347.0,,0,under budget by 0.0pp
902,1787123123.5569596,friend,unknown,0.0,0.0,0.0,193832.0,0.0,927347.0,,0,under budget by 0.0pp
903,1787124024.7533836,friend,unknown,0.0,0.0,0.0,193832.0,0.0,927347.0,,0,under budget by 0.0pp
904,1787124926.6990178,friend,unknown,0.0,0.0,0.0,193832.0,0.0,927347.0,,0,under budget by 0.0pp
905,1787125828.0111482,friend,unknown,0.0,0.0,0.0,193832.0,0.0,927347.0,,0,under budget by 0.0pp
906,1787126729.113356,friend,unknown,0.0,0.0,0.0,193832.0,0.0,927347.0,,0,under budget by 0.0pp
907,1787127630.973089,friend,unknown,0.0,0.0,0.0,193832.0,0.0,927347.0,,0,under budget by 0.0pp
908,1787128533.6991765,friend,unknown,0.0,0.0,0.0,193832.0,0.0,981494.0,,0,under budget by 0.0pp
909,1787129435.1274328,friend,unknown,0.0,0.0,0.0,193832.0,0.0,981494.0,,0,under budget by 0.0pp
910,1787130336.6434917,friend,unknown,0.0,0.0,0.0,193832.0,0.0,981494.0,,0,under budget by 0.0pp
911,1787131238.1209354,friend,unknown,0.0,0.0,0.0,193832.0,0.0,981494.0,,0,under budget by 0.0pp
912,1787132139.5723011,friend,unknown,0.0,0.0,0.0,193832.0,0.0,984375.0,,0,under budget by 0.0pp
913,1787133040.8119445,friend,unknown,0.0,0.0,0.0,193832.0,0.0,984375.0,,0,under budget by 0.0pp
914,1787133942.2970731,friend,unknown,0.0,0.0,0.0,193832.0,0.0,984375.0,,0,under budget by 0.0pp
915,1787134845.272987,friend,unknown,0.0,0.0,0.0,279076.0,0.0,974279.0,,0,under budget by 0.0pp
916,1787135749.175177,friend,unknown,0.0,0.0,0.0,151046.0,0.0,43435.0,,0,under budget by 0.0pp
917,1787136651.8708305,friend,unknown,0.0,0.0,0.0,151046.0,0.0,43435.0,,0,under budget by 0.0pp
918,1787137553.1073442,friend,unknown,0.0,0.0,0.0,151046.0,0.0,43435.0,,0,under budget by 0.0pp
919,1787138454.4868937,friend,unknown,0.0,0.0,0.0,151046.0,0.0,43435.0,,0,under budget by 0.0pp
920,1787139355.7580338,friend,unknown,0.0,0.0,0.0,151046.0,0.0,46852.0,,0,under budget by 0.0pp
921,1787140257.2970881,friend,unknown,0.0,0.0,0.0,151046.0,0.0,46852.0,,0,under budget by 0.0pp
922,1787141158.6704135,friend,unknown,0.0,0.0,0.0,151046.0,0.0,46852.0,,0,under budget by 0.0pp
923,1787142060.162957,friend,unknown,0.0,0.0,0.0,151046.0,0.0,46852.0,,0,under budget by 0.0pp
924,1787142961.4562826,friend,unknown,0.0,0.0,0.0,172347.0,0.0,41265.0,,0,under budget by 0.0pp
925,1787143862.9469242,friend,unknown,0.0,0.0,0.0,0.0,0.0,0.0,,0,"Insufficient data (4 points, need 5)"
926,1787144764.803099,friend,unknown,0.0,0.0,0.0,0.0,0.0,0.0,,0,"Insufficient data (4 points, need 5)"
927,1787145665.8944488,friend,unknown,0.0,0.0,0.0,0.0,0.0,0.0,,0,"Insufficient data (4 points, need 5)"
928,1787146567.6346266,friend,unknown,0.0,0.0,0.0,0.0,0.0,0.0,,0,"Insufficient data (4 points, need 5)"
929,1787147469.7763262,friend,unknown,0.0,0.0,0.0,0.0,0.0,0.0,,0,"Insufficient data (3 points, need 5)"
930,1787148371.511161,friend,unknown,0.0,0.0,0.0,0.0,0.0,0.0,,0,"Insufficient data (3 points, need 5)"
931,1787149272.8686912,friend,unknown,0.0,0.0,0.0,0.0,0.0,0.0,,0,"Insufficient data (3 points, need 5)"
932,1787150174.7663364,friend,unknown,0.0,0.0,0.0,0.0,0.0,0.0,,0,"Insufficient data (2 points, need 5)"
933,1787151076.0476315,friend,unknown,0.0,0.0,0.0,0.0,0.0,0.0,,0,"Insufficient data (2 points, need 5)"
934,1787151977.5438952,friend,unknown,0.0,0.0,0.0,0.0,0.0,0.0,,0,"Insufficient data (2 points, need 5)"
935,1787152879.095743,friend,unknown,0.0,0.0,0.0,0.0,0.0,0.0,,0,"Insufficient data (2 points, need 5)"
936,1787153780.6521876,friend,unknown,0.0,0.0,0.0,0.0,0.0,0.0,,0,"Insufficient data (2 points, need 5)"
937,1787154682.0162568,friend,unknown,0.0,0.0,0.0,0.0,0.0,0.0,,0,"Insufficient data (2 points, need 5)"
938,1787155583.6269023,friend,unknown,0.0,0.0,0.0,0.0,0.0,0.0,,0,"Insufficient data (1 points, need 5)"
939,1787156484.9383206,friend,unknown,0.0,0.0,0.0,0.0,0.0,0.0,,0,"Insufficient data (1 points, need 5)"
