id,ts,provider_used,effective_price,next_best_price,savings_per_1m,estimated_tokens,estimated_savings_usd,is_peak_hour,mode
1468,1787172761.7746136,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,66258,0.0006377332499999978,0,consumer
1469,1787172769.547512,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,77298,0.0007439932499999975,0,consumer
1470,1787172772.744639,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,73040,0.0007030099999999976,0,consumer
1471,1787172782.993523,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,78626,0.0007567752499999974,0,consumer
1472,1787172783.8875573,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,74048,0.0007127119999999976,0,consumer
1473,1787172789.7786183,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,79030,0.0007606637499999974,0,consumer
1474,1787172792.9180675,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,75148,0.0007232994999999975,0,consumer
1475,1787172802.4959972,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,76396,0.0007353114999999976,0,consumer
1476,1787172809.23189,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,78113,0.0007518376249999974,0,consumer
1477,1787172815.6498969,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,78881,0.0007592296249999974,0,consumer
1478,1787172822.7553372,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,79821,0.0007682771249999974,0,consumer
1479,1787172831.3896456,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,7845,7.550812499999974e-05,0,consumer
1480,1787172846.1766608,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,58183,0.0005600113749999981,0,consumer
1481,1787172858.76454,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,3414,3.285974999999988e-05,0,consumer
1482,1787172862.291326,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,58987,0.000567749874999998,0,consumer
1483,1787172867.4137578,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,59055,0.0005684043749999981,0,consumer
1484,1787172871.330009,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,59784,0.000575420999999998,0,consumer
1485,1787172872.927038,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,59915,0.000576681874999998,0,consumer
1486,1787172877.0086713,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,60024,0.0005777309999999981,0,consumer
1487,1787172883.124331,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,61264,0.000589665999999998,0,consumer
1488,1787172890.121952,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,60527,0.000582572374999998,0,consumer
1489,1787172891.8362923,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,62149,0.000598184124999998,0,consumer
1490,1787172893.493692,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,400,3.849999999999987e-06,0,consumer
1491,1787172895.9439628,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,62561,0.000602149624999998,0,consumer
1492,1787172899.4975762,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,62794,0.000604392249999998,0,consumer
1493,1787172905.1790574,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,63243,0.0006087138749999979,0,consumer
1494,1787172907.9082987,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,61279,0.0005898103749999979,0,consumer
1495,1787172915.431425,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,61525,0.0005921781249999979,0,consumer
1496,1787172917.2271178,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,64951,0.0006251533749999978,0,consumer
1497,1787172921.9395447,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,61825,0.0005950656249999979,0,consumer
1498,1787172930.2285101,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,66114,0.0006363472499999978,0,consumer
1499,1787172931.7423842,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,62382,0.0006004267499999979,0,consumer
1500,1787172934.091898,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,66273,0.0006378776249999978,0,consumer
1501,1787172940.3978248,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,25517,0.00024560112499999914,0,consumer
1502,1787172941.8771698,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,66857,0.0006434986249999978,0,consumer
1503,1787172943.7119334,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,25538,0.00024580324999999917,0,consumer
1504,1787172955.0947845,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,27294,0.00026270474999999906,0,consumer
1505,1787172956.8764775,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,67542,0.0006500917499999978,0,consumer
1506,1787172957.9994054,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,27311,0.00026286837499999913,0,consumer
1507,1787172960.648301,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,67728,0.0006518819999999978,0,consumer
1508,1787172963.8219337,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,37944,0.00036521099999999875,0,consumer
1509,1787172963.9555824,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,30031,0.000289048374999999,0,consumer
1510,1787172969.042772,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,38918,0.0003745857499999987,0,consumer
1511,1787172969.366507,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,32152,0.0003094629999999989,0,consumer
1512,1787172974.2462661,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,48047,0.0004624523749999984,0,consumer
1513,1787172978.355641,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,54129,0.0005209916249999982,0,consumer
1514,1787172981.8322394,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,54310,0.0005227337499999981,0,consumer
1515,1787172985.17786,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,54439,0.0005239753749999982,0,consumer
1516,1787172986.8848302,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,33565,0.00032306312499999886,0,consumer
1517,1787172989.127871,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,54676,0.0005262564999999981,0,consumer
1518,1787172993.4032428,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,54819,0.0005276328749999982,0,consumer
1519,1787172995.6884267,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,37452,0.0003604754999999988,0,consumer
1520,1787172997.2429662,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,56784,0.0005465459999999981,0,consumer
1521,1787173000.4644504,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,38543,0.0003709763749999987,0,consumer
1522,1787173005.5127287,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,77208,0.0007431269999999974,0,consumer
1523,1787173008.6388342,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,43059,0.0004144428749999986,0,consumer
1524,1787173012.6920078,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,78144,0.0007521359999999974,0,consumer
1525,1787173016.109805,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,45934,0.0004421147499999985,0,consumer
1526,1787173017.248409,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,84246,0.0008108677499999972,0,consumer
1527,1787173033.6857867,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,48936,0.00047100899999999836,0,consumer
1528,1787173038.5027888,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,50453,0.00048561012499999834,0,consumer
1529,1787173045.1239989,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,53993,0.0005196826249999982,0,consumer
1530,1787173047.79405,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,6720,6.467999999999978e-05,0,consumer
1531,1787173053.272894,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,55389,0.0005331191249999981,0,consumer
1532,1787173057.1308804,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,56312,0.0005420029999999982,0,consumer
1533,1787173058.084042,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,59928,0.000576806999999998,0,consumer
1534,1787173065.773348,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,62617,0.0006026886249999979,0,consumer
1535,1787173070.976633,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,73622,0.0007086117499999975,0,consumer
1536,1787173076.2619898,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,74010,0.0007123462499999976,0,consumer
1537,1787173082.6755493,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,75952,0.0007310379999999976,0,consumer
1538,1787173087.4210682,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,77942,0.0007501917499999974,0,consumer
1539,1787173091.100629,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,78195,0.0007526268749999974,0,consumer
1540,1787173093.6906762,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,67728,0.0006518819999999978,0,consumer
1541,1787173094.3505108,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,377,3.6286249999999876e-06,0,consumer
1542,1787173098.0598965,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,78469,0.0007552641249999974,0,consumer
1543,1787173105.2273707,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,79320,0.0007634549999999974,0,consumer
1544,1787173111.3417897,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,69625,0.0006701406249999978,0,consumer
1545,1787173119.1925716,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,71750,0.0006905937499999976,0,consumer
1546,1787173123.128961,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,4622,4.448674999999984e-05,0,consumer
1547,1787173129.68085,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,53585,0.0005157556249999982,0,consumer
1548,1787173133.8238134,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,53793,0.0005177576249999982,0,consumer
1549,1787173149.704293,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,77395,0.0007449268749999975,0,consumer
1550,1787173158.3878572,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,78353,0.0007541476249999974,0,consumer
1551,1787173163.8810687,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,78624,0.0007567559999999973,0,consumer
1552,1787173186.8921986,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,88818,0.0008548732499999971,0,consumer
1553,1787173198.3147402,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,21059,0.0002026928749999993,0,consumer
1554,1787173205.23097,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,22838,0.00021981574999999925,0,consumer
1555,1787173217.5427208,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,33526,0.0003226877499999989,0,consumer
1556,1787173228.1907337,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,34495,0.0003320143749999988,0,consumer
1557,1787173236.1860893,openrouter,0.17500000000000002,0.18462499999999998,0.009624999999999967,41683,0.00040119887499999863,0,consumer
